wall_time,millis_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label,dog_name,size_class
1785660834.4049013,942669,0.0937,-0.0161,-1.0122,4.5166,1.2207,0.2441,standing,Charlotte,small
1785660834.4049065,942719,0.0923,-0.0137,-1.0078,4.2725,1.2207,-0.061,standing,Charlotte,small
1785660834.4049115,942769,0.0942,-0.0088,-1.0088,4.0894,1.2817,0.1221,standing,Charlotte,small
1785660835.626283,943542,0.0967,-0.0151,-1.0044,4.1504,1.0376,-0.2441,standing,Charlotte,small
1785660835.6262944,943592,0.0942,-0.0176,-1.0112,4.2725,0.8545,0.061,standing,Charlotte,small
1785660835.6262987,943642,0.0928,-0.0161,-1.0029,4.3335,1.0986,0.0,standing,Charlotte,small
1785660835.6263022,943692,0.0923,-0.0146,-1.0117,4.0894,1.0986,0.0,standing,Charlotte,small
1785660835.6263056,943742,0.0937,-0.0181,-1.0156,4.2114,1.0376,-0.061,standing,Charlotte,small
1785660835.6263108,943792,0.0898,-0.0161,-0.9976,4.2725,1.2817,-0.3662,standing,Charlotte,small
1785660835.6263154,943842,0.0937,-0.0156,-1.0137,4.2725,1.2207,0.0,standing,Charlotte,small
1785660835.6263204,943892,0.0947,-0.0112,-1.0132,4.3945,1.2207,-0.1831,standing,Charlotte,small
1785660835.6263256,943942,0.0928,-0.0186,-1.0049,4.5166,0.9766,0.0,standing,Charlotte,small
1785660835.6263309,943992,0.0942,-0.0127,-1.0005,4.3945,1.0376,0.1831,standing,Charlotte,small
1785660837.7622635,944064,0.0918,-0.0132,-0.9937,4.6387,1.0376,-0.1221,standing,Charlotte,small
1785660837.7622762,944114,0.0923,-0.0142,-1.022,4.2725,1.0376,-0.061,standing,Charlotte,small
1785660837.7622814,944164,0.0869,-0.0112,-1.0229,4.2725,1.0986,0.061,standing,Charlotte,small
1785660837.7622862,944214,0.0977,-0.02,-1.0156,4.3335,1.1597,-0.1831,standing,Charlotte,small
1785660837.76229,944264,0.0937,-0.0122,-1.0,4.2725,1.1597,0.0,standing,Charlotte,small
1785660837.762294,944314,0.0952,-0.0166,-1.0083,4.2725,1.2207,0.061,standing,Charlotte,small
1785660837.762298,944364,0.0942,-0.019,-0.9893,4.2725,0.9766,-0.061,standing,Charlotte,small
1785660837.7623022,944414,0.0923,-0.0161,-1.0073,4.4556,1.1597,0.1221,standing,Charlotte,small
1785660837.762306,944464,0.0928,-0.0127,-1.0137,4.4556,1.2207,0.0,standing,Charlotte,small
1785660837.7623098,944514,0.0952,-0.0171,-1.0181,4.1504,1.1597,-0.1221,standing,Charlotte,small
1785660838.2780206,946196,0.0942,-0.0181,-1.0127,4.1504,1.2817,-0.1831,standing,Charlotte,small
1785660838.278035,946246,0.0947,-0.0117,-1.0107,4.4556,1.2207,-0.3052,standing,Charlotte,small
1785660838.2780392,946296,0.0937,-0.0181,-1.0073,4.3945,1.1597,0.1221,standing,Charlotte,small
1785660838.278043,946346,0.0918,-0.0156,-1.0078,4.3945,1.0376,0.1831,standing,Charlotte,small
1785660838.2780464,946396,0.0947,-0.0195,-1.0112,4.3335,1.0376,-0.061,standing,Charlotte,small
1785660838.2780495,946446,0.0942,-0.0195,-1.0044,4.3945,1.0376,0.0,standing,Charlotte,small
1785660838.278053,946496,0.0923,-0.0156,-1.0039,4.2114,0.9766,-0.1221,standing,Charlotte,small
1785660838.2780561,946546,0.0913,-0.0186,-1.0049,4.6387,0.9155,-0.061,standing,Charlotte,small
1785660838.2780595,946596,0.0933,-0.0195,-1.0146,4.3945,1.3428,-0.1221,standing,Charlotte,small
1785660838.2780626,946646,0.0957,-0.0142,-1.0098,4.2114,1.2207,0.1221,standing,Charlotte,small
1785660839.1567822,946711,0.0942,-0.0171,-1.0156,4.2114,1.3428,-0.3052,standing,Charlotte,small
1785660839.156792,946761,0.0942,-0.0171,-1.0024,4.2114,1.3428,0.2441,standing,Charlotte,small
1785660839.1567974,946811,0.0952,-0.0195,-1.0083,4.5166,1.0376,-0.061,standing,Charlotte,small
1785660839.1568024,946861,0.0952,-0.0171,-1.0049,4.2725,1.2207,0.0,standing,Charlotte,small
1785660839.156807,946911,0.0937,-0.0166,-0.999,4.4556,0.9766,0.1831,standing,Charlotte,small
1785660839.156812,946961,0.0962,-0.0146,-1.0005,4.5776,1.0986,-0.1221,standing,Charlotte,small
1785660839.1568174,947011,0.0957,-0.02,-1.0151,4.1504,1.1597,-0.3662,standing,Charlotte,small
1785660839.1568222,947061,0.0952,-0.0156,-1.0088,4.4556,0.9766,-0.1221,standing,Charlotte,small
1785660839.156828,947111,0.0933,-0.0156,-1.0078,4.3945,1.0986,0.1831,standing,Charlotte,small
1785660839.156833,947161,0.0923,-0.0176,-1.0039,4.3335,1.0986,-0.1221,standing,Charlotte,small
1785660841.656057,949573,0.0928,-0.0151,-1.0156,4.2725,1.1597,0.1221,standing,Charlotte,small
1785660841.6560671,949623,0.0908,-0.0088,-1.0098,4.3335,1.1597,-0.2441,standing,Charlotte,small
1785660841.6560712,949673,0.0889,-0.019,-1.0078,4.4556,1.2207,-0.061,standing,Charlotte,small
1785660841.6560748,949723,0.0942,-0.0156,-1.0029,4.6387,1.0986,-0.2441,standing,Charlotte,small
1785660841.656078,949773,0.0933,-0.0171,-1.0088,4.5166,1.0376,0.061,standing,Charlotte,small
1785660841.6560812,949823,0.0957,-0.0137,-1.0034,4.6387,1.0986,0.061,standing,Charlotte,small
1785660841.6560843,949873,0.0923,-0.0146,-1.0127,4.3945,1.1597,0.0,standing,Charlotte,small
1785660841.6560876,949923,0.0942,-0.0137,-1.0107,4.1504,0.9155,0.0,standing,Charlotte,small
1785660841.6560907,949973,0.0937,-0.0132,-1.0083,4.2725,0.8545,-0.061,standing,Charlotte,small
1785660841.6560936,950023,0.0933,-0.0127,-1.0122,4.2725,0.9766,-0.2441,standing,Charlotte,small
1785660844.8251588,950095,0.0928,-0.0156,-1.0049,4.2114,1.0376,0.061,standing,Charlotte,small
1785660844.8251712,950145,0.0928,-0.0176,-1.0083,4.2114,0.9766,0.1221,standing,Charlotte,small
1785660844.8251765,950195,0.0903,-0.0176,-1.0049,4.4556,1.0376,0.1831,standing,Charlotte,small
1785660844.8251812,950245,0.0942,-0.0132,-1.0073,4.2725,0.9155,0.061,standing,Charlotte,small
1785660844.8251853,950295,0.0928,-0.0166,-1.0049,4.4556,1.2207,-0.1221,standing,Charlotte,small
1785660844.825189,950345,0.0942,-0.0171,-1.0107,4.3945,1.0986,0.1221,standing,Charlotte,small
1785660844.8251932,950395,0.0962,-0.0161,-1.0024,4.2725,1.2207,-0.1831,standing,Charlotte,small
1785660844.825197,950445,0.0962,-0.0171,-1.0122,4.3945,1.1597,0.2441,standing,Charlotte,small
1785660844.8252006,950495,0.0942,-0.0146,-1.0093,4.5166,0.8545,-0.3052,standing,Charlotte,small
1785660844.8252048,950545,0.0908,-0.0146,-1.0088,4.2114,0.8545,-0.061,standing,Charlotte,small
1785660845.342143,953258,0.0942,-0.0156,-1.0093,4.2725,1.0376,-0.061,standing,Charlotte,small
1785660845.3421516,953308,0.0937,-0.0142,-1.0156,4.2114,1.2207,0.0,standing,Charlotte,small
1785660845.342157,953358,0.0908,-0.0171,-1.0088,4.5166,1.0986,0.0,standing,Charlotte,small
1785660845.3421612,953408,0.0952,-0.0142,-1.0088,4.2114,1.1597,0.0,standing,Charlotte,small
1785660845.3421643,953458,0.0923,-0.0142,-1.0117,4.4556,1.0376,-0.3052,standing,Charlotte,small
1785660845.3421674,953508,0.0952,-0.0156,-1.0151,4.5166,1.2207,-0.1221,standing,Charlotte,small
1785660845.342171,953558,0.0933,-0.0161,-1.0083,4.2114,0.9766,-0.1221,standing,Charlotte,small
1785660845.3421743,953608,0.0918,-0.0127,-1.0063,4.2725,1.0376,0.0,standing,Charlotte,small
1785660845.342177,953658,0.0947,-0.0176,-1.001,4.0894,1.2817,-0.061,standing,Charlotte,small
1785660845.3421798,953708,0.0937,-0.0161,-1.0112,4.2725,1.1597,0.1221,standing,Charlotte,small
1785660846.1548517,953780,0.0952,-0.0181,-1.0054,4.4556,1.0986,0.4883,standing,Charlotte,small
1785660846.1548622,953830,0.0913,-0.0122,-1.0068,4.3945,1.1597,-0.1831,standing,Charlotte,small
1785660846.154868,953880,0.0947,-0.0151,-1.0063,4.2114,1.0986,0.061,standing,Charlotte,small
1785660846.1548738,953930,0.0903,-0.0151,-1.0142,4.2114,1.0376,-0.061,standing,Charlotte,small
1785660846.15488,953980,0.0947,-0.0171,-1.0068,4.1504,0.9155,0.0,standing,Charlotte,small
1785660846.1548853,954030,0.0918,-0.0176,-1.0083,4.5166,1.0986,0.0,standing,Charlotte,small
1785660846.1548905,954080,0.0918,-0.0127,-1.0103,4.2725,0.9766,0.061,standing,Charlotte,small
1785660846.1548955,954130,0.0952,-0.0156,-1.0063,4.3945,1.0986,0.061,standing,Charlotte,small
1785660846.1549008,954180,0.0962,-0.0171,-1.0098,4.3335,1.1597,-0.2441,standing,Charlotte,small
1785660846.154906,954230,0.0928,-0.0156,-1.0054,4.3945,1.2207,-0.061,standing,Charlotte,small
1785660848.9293818,956852,0.0928,-0.0127,-1.0103,4.3335,1.2207,-0.1831,standing,Charlotte,small
1785660848.9293914,956902,0.0942,-0.0137,-1.0103,4.4556,1.0986,0.1221,standing,Charlotte,small
1785660848.9293954,956952,0.0942,-0.0146,-1.0083,4.5776,1.0376,-0.061,standing,Charlotte,small
1785660848.929399,957002,0.0933,-0.0151,-1.0122,4.5166,1.2207,0.1221,standing,Charlotte,small
1785660848.9294024,957052,0.0952,-0.0156,-1.0098,4.3335,1.2817,-0.3052,standing,Charlotte,small
1785660848.9294055,957102,0.0923,-0.0225,-1.0049,4.3335,1.0986,-0.1221,standing,Charlotte,small
1785660848.9294088,957152,0.0937,-0.0195,-1.0122,4.5166,1.2207,-0.3052,standing,Charlotte,small
1785660848.9294116,957202,0.0908,-0.0166,-1.0142,4.2114,1.0376,0.1221,standing,Charlotte,small
1785660848.9294147,957252,0.0928,-0.0146,-1.0093,4.2725,1.0986,-0.1831,standing,Charlotte,small
1785660848.9294176,957302,0.0898,-0.0181,-1.0088,4.2114,1.0986,-0.061,standing,Charlotte,small
1785660850.4653618,957364,0.0942,-0.0142,-1.0137,4.5166,1.1597,0.061,standing,Charlotte,small
1785660850.465374,957414,0.0923,-0.0151,-1.0049,4.3335,1.1597,0.0,standing,Charlotte,small
1785660850.4653792,957464,0.0947,-0.0156,-1.0117,4.1504,0.9155,-0.061,standing,Charlotte,small
1785660850.465384,957514,0.0937,-0.0151,-1.0073,4.3945,1.0986,0.1221,standing,Charlotte,small
1785660850.4653883,957564,0.0942,-0.0151,-1.0083,4.5776,1.1597,-0.1221,standing,Charlotte,small
1785660850.465392,957614,0.0923,-0.0176,-1.0107,4.3335,1.0376,0.0,standing,Charlotte,small
1785660850.4653962,957664,0.0933,-0.0112,-1.0059,4.3945,1.2207,0.0,standing,Charlotte,small
1785660850.4653997,957714,0.0962,-0.0093,-1.0083,4.2725,1.0986,0.0,standing,Charlotte,small
1785660850.4654033,957764,0.0933,-0.0146,-1.0049,4.5166,1.0986,-0.3052,standing,Charlotte,small
1785660850.465407,957814,0.0928,-0.019,-1.0137,4.3335,1.3428,0.1221,standing,Charlotte,small
1785660850.983711,958906,0.0957,-0.0151,-1.0059,4.4556,1.0376,0.1221,standing,Charlotte,small
1785660850.9837239,958956,0.0937,-0.0137,-1.0039,4.2725,1.0376,-0.061,standing,Charlotte,small
1785660850.9837303,959006,0.0908,-0.0137,-1.0063,4.2725,1.0986,-0.061,standing,Charlotte,small
1785660850.9837363,959056,0.0977,-0.0151,-1.0093,4.4556,1.0986,-0.1221,standing,Charlotte,small
1785660850.983742,959106,0.0933,-0.0181,-1.0054,4.4556,1.3428,0.0,standing,Charlotte,small
1785660850.9837472,959156,0.0898,-0.019,-1.0112,4.3945,1.0376,0.1221,standing,Charlotte,small
1785660850.9837532,959206,0.0947,-0.019,-1.0078,4.3945,1.2817,-0.061,standing,Charlotte,small
1785660850.9837584,959256,0.0947,-0.022,-1.0083,4.3945,1.2817,-0.1221,standing,Charlotte,small
1785660850.9837637,959306,0.0947,-0.0142,-1.0083,4.5166,1.1597,0.061,standing,Charlotte,small
1785660850.9837685,959356,0.0889,-0.0132,-1.0112,4.2725,1.0376,-0.3052,standing,Charlotte,small
1785660851.494344,959417,0.0952,-0.0132,-1.0146,4.3335,1.0986,-0.1831,standing,Charlotte,small
1785660851.4943545,959467,0.0933,-0.0156,-1.0151,4.3945,1.2207,-0.061,standing,Charlotte,small
1785660851.4943595,959517,0.0942,-0.0186,-1.0088,4.3335,1.2817,0.1221,standing,Charlotte,small
1785660851.494364,959567,0.0908,-0.0166,-1.0073,4.2725,1.3428,-0.4272,standing,Charlotte,small
1785660851.494368,959617,0.0918,-0.0132,-1.0166,4.5166,1.0986,0.061,standing,Charlotte,small
1785660851.4943721,959667,0.0952,-0.0171,-1.0176,4.1504,0.9766,-0.1831,standing,Charlotte,small
1785660851.4943764,959717,0.0962,-0.0171,-1.0039,4.6997,1.0376,-0.1831,standing,Charlotte,small
1785660851.4943805,959767,0.0928,-0.0156,-1.0039,4.2725,1.1597,-0.061,standing,Charlotte,small
1785660851.4943845,959817,0.0933,-0.0166,-1.0063,4.2725,1.0376,0.061,standing,Charlotte,small
1785660851.4943886,959867,0.0957,-0.0107,-1.0122,4.0894,0.9155,0.1831,standing,Charlotte,small
1785660852.1441903,959929,0.0962,-0.0112,-1.0151,4.1504,1.0986,0.0,standing,Charlotte,small
1785660852.1441975,959979,0.0923,-0.0176,-1.0103,4.2725,1.2207,0.2441,standing,Charlotte,small
1785660852.1442034,960029,0.0937,-0.0161,-1.0122,4.2725,1.0986,-0.1221,standing,Charlotte,small
1785660852.1442094,960079,0.0942,-0.0176,-1.0166,4.3945,0.9766,-0.1221,standing,Charlotte,small
1785660852.1442137,960129,0.0933,-0.0181,-1.0073,4.2114,1.2817,0.2441,standing,Charlotte,small
1785660852.144219,960179,0.0903,-0.0142,-1.0073,4.3335,1.2817,0.061,standing,Charlotte,small
1785660852.1442235,960229,0.0923,-0.0171,-1.0142,4.1504,1.1597,0.0,standing,Charlotte,small
1785660852.1442287,960279,0.0937,-0.0161,-1.0142,4.3945,0.9766,0.0,standing,Charlotte,small
1785660852.1442335,960329,0.0967,-0.0156,-1.0093,4.2725,1.1597,-0.1831,standing,Charlotte,small
1785660852.144239,960379,0.0933,-0.0195,-1.0146,4.2114,1.2817,0.0,standing,Charlotte,small
1785660853.0250232,960941,0.0937,-0.0171,-1.0103,4.5166,1.2207,-0.1221,standing,Charlotte,small
1785660853.025035,960991,0.0928,-0.0132,-1.0107,4.3335,1.0986,0.061,standing,Charlotte,small
1785660853.0250401,961041,0.0933,-0.0151,-1.0029,4.4556,1.1597,0.1221,standing,Charlotte,small
1785660853.0250447,961091,0.0937,-0.0166,-1.0107,4.3335,1.0986,-0.1221,standing,Charlotte,small
1785660853.0250485,961141,0.0942,-0.0176,-1.0063,4.4556,1.0986,0.1221,standing,Charlotte,small
1785660853.0250523,961191,0.0928,-0.0142,-1.0137,4.5166,1.2817,-0.061,standing,Charlotte,small
1785660853.0250566,961241,0.0923,-0.0171,-1.0078,4.3945,1.1597,0.061,standing,Charlotte,small
1785660853.0250602,961291,0.0957,-0.0156,-1.0107,4.3945,1.2207,0.061,standing,Charlotte,small
1785660853.025064,961341,0.0972,-0.0151,-1.0107,4.2725,1.0376,0.0,standing,Charlotte,small
1785660853.0250678,961391,0.0933,-0.0166,-1.0112,4.3335,1.0986,-0.061,standing,Charlotte,small
1785660854.0422268,961463,0.0913,-0.0181,-1.0093,4.2114,1.2207,0.061,standing,Charlotte,small
1785660854.0422442,961513,0.0933,-0.0142,-1.0073,4.3335,1.3428,0.1831,standing,Charlotte,small
1785660854.0422494,961563,0.0894,-0.0137,-1.0127,4.3335,1.0986,-0.1221,standing,Charlotte,small
1785660854.042254,961613,0.0918,-0.0151,-1.0171,4.5776,1.0986,-0.1831,standing,Charlotte,small
1785660854.0422583,961663,0.0962,-0.02,-1.0103,4.2114,1.1597,0.1831,standing,Charlotte,small
1785660854.042262,961713,0.0913,-0.0146,-1.0098,4.3945,1.0986,-0.061,standing,Charlotte,small
1785660854.0422661,961763,0.0918,-0.0156,-1.0127,4.2725,1.0986,0.0,standing,Charlotte,small
1785660854.0422702,961813,0.0937,-0.0166,-1.0059,4.2725,0.9766,0.1831,standing,Charlotte,small
1785660854.0422742,961863,0.0947,-0.0151,-1.0093,4.3335,1.0986,-0.2441,standing,Charlotte,small
1785660854.0422783,961913,0.0923,-0.0181,-1.019,4.3335,1.2817,0.1221,standing,Charlotte,small
1785660854.5551639,962476,0.0967,-0.0146,-1.0137,4.3335,0.9766,-0.061,standing,Charlotte,small
1785660854.5551765,962526,0.0923,-0.0132,-1.0029,4.5776,1.1597,0.061,standing,Charlotte,small
1785660854.5551822,962576,0.0928,-0.0151,-1.0063,4.1504,0.9766,-0.1221,standing,Charlotte,small
1785660854.5551867,962626,0.0952,-0.0132,-1.0156,4.2725,1.0376,0.2441,standing,Charlotte,small
1785660854.5551908,962676,0.0942,-0.0176,-1.0044,4.4556,1.1597,-0.2441,standing,Charlotte,small
1785660854.5551946,962726,0.0923,-0.0151,-1.0122,4.1504,1.1597,0.061,standing,Charlotte,small
1785660854.5551987,962776,0.0972,-0.0161,-1.0083,4.4556,1.2817,0.1831,standing,Charlotte,small
1785660854.5552025,962826,0.0928,-0.02,-0.9961,4.0894,1.3428,-0.061,standing,Charlotte,small
1785660854.5552065,962876,0.0903,-0.0171,-1.0054,4.2725,1.3428,0.061,standing,Charlotte,small
1785660854.5552106,962926,0.0942,-0.0112,-1.0107,4.3945,1.1597,-0.1221,standing,Charlotte,small
1785660855.0699577,962988,0.0913,-0.0137,-0.998,4.3335,0.9766,-0.1831,standing,Charlotte,small
1785660855.0699682,963038,0.0952,-0.0151,-1.0107,4.4556,1.0376,0.061,standing,Charlotte,small
1785660855.0699735,963088,0.0942,-0.0161,-1.0093,4.3945,0.9155,-0.1831,standing,Charlotte,small
1785660855.069978,963138,0.0977,-0.0176,-1.0039,4.3335,1.1597,-0.2441,standing,Charlotte,small
1785660855.0699823,963188,0.0923,-0.0161,-1.0137,4.3335,0.9155,-0.1221,standing,Charlotte,small
1785660855.069986,963238,0.0942,-0.0195,-1.0044,4.0894,0.9766,-0.061,standing,Charlotte,small
1785660855.0699902,963288,0.0962,-0.0166,-1.0073,4.2725,0.9766,-0.1831,standing,Charlotte,small
1785660855.069994,963338,0.0933,-0.0156,-1.0112,4.2725,1.1597,-0.2441,standing,Charlotte,small
1785660855.0699978,963388,0.0918,-0.0132,-1.0073,4.4556,1.0376,0.061,standing,Charlotte,small
1785660855.0700014,963438,0.0957,-0.0098,-1.0117,4.3335,1.0376,0.0,standing,Charlotte,small
1785660855.5975382,963511,0.0972,-0.0151,-1.0034,4.3945,1.1597,0.061,standing,Charlotte,small
1785660855.5975482,963561,0.0942,-0.0142,-1.0088,4.2725,1.0986,0.3052,standing,Charlotte,small
1785660855.5975535,963611,0.0933,-0.0137,-1.0078,4.4556,0.9766,-0.3052,standing,Charlotte,small
1785660855.597558,963661,0.0923,-0.0166,-1.0044,4.4556,1.0986,0.0,standing,Charlotte,small
1785660855.597562,963711,0.0894,-0.0176,-1.0078,4.2114,1.1597,-0.2441,standing,Charlotte,small
1785660855.5975661,963761,0.0957,-0.0142,-1.0059,4.3335,0.9155,0.2441,standing,Charlotte,small
1785660855.5975707,963811,0.0952,-0.0176,-1.0093,4.3335,1.2207,-0.061,standing,Charlotte,small
1785660855.5975745,963861,0.0928,-0.0171,-1.0068,4.3335,1.0986,-0.1221,standing,Charlotte,small
1785660855.5975783,963911,0.0967,-0.019,-1.0054,4.3945,1.0986,0.061,standing,Charlotte,small
1785660855.597582,963961,0.0933,-0.0142,-1.0034,4.3335,1.0376,-0.2441,standing,Charlotte,small
1785660856.2026436,964030,0.0913,-0.0151,-1.0059,4.3945,1.1597,0.0,standing,Charlotte,small
1785660856.2026534,964080,0.0933,-0.0151,-1.0088,4.2725,1.0376,-0.4272,standing,Charlotte,small
1785660856.202659,964130,0.0952,-0.0166,-1.0088,4.2725,1.0986,0.0,standing,Charlotte,small
1785660856.202663,964180,0.0947,-0.0156,-1.0093,4.6387,1.0986,0.1831,standing,Charlotte,small
1785660856.202667,964230,0.0923,-0.0117,-1.0103,4.3335,1.0376,0.1221,standing,Charlotte,small
1785660856.202671,964280,0.0937,-0.0161,-1.0093,4.2114,1.1597,0.061,standing,Charlotte,small
1785660856.2026746,964330,0.0962,-0.0171,-1.0054,4.5166,0.9766,0.0,standing,Charlotte,small
1785660856.2026784,964380,0.0923,-0.0195,-1.0044,4.3945,1.0376,0.061,standing,Charlotte,small
1785660856.2026827,964430,0.0952,-0.0122,-1.0122,4.3945,1.0376,-0.3052,standing,Charlotte,small
1785660856.2026868,964480,0.0918,-0.0146,-1.0137,4.3945,1.0376,0.1831,standing,Charlotte,small
1785660856.7217212,964643,0.0942,-0.0156,-1.0107,4.3945,1.1597,-0.061,standing,Charlotte,small
1785660856.7217305,964693,0.0942,-0.0166,-1.0093,4.2114,0.9155,0.0,standing,Charlotte,small
1785660856.7217348,964743,0.0933,-0.0176,-1.0132,4.2114,1.1597,-0.061,standing,Charlotte,small
1785660856.7217386,964793,0.0933,-0.0181,-1.0088,4.2725,1.0986,0.1831,standing,Charlotte,small
1785660856.721742,964843,0.0908,-0.0151,-1.0112,4.1504,0.9155,-0.1831,standing,Charlotte,small
1785660856.721745,964893,0.0933,-0.0195,-1.0117,4.1504,1.0376,0.1221,standing,Charlotte,small
1785660856.721748,964943,0.0903,-0.0122,-1.002,4.5776,1.0986,-0.1831,standing,Charlotte,small
1785660856.7217512,964993,0.0933,-0.0166,-1.0142,4.5166,1.0376,0.0,standing,Charlotte,small
1785660856.721754,965043,0.0908,-0.0142,-1.0068,4.5166,1.1597,0.061,standing,Charlotte,small
1785660856.7217574,965093,0.0942,-0.0176,-1.0093,4.2725,1.0986,0.061,standing,Charlotte,small
1785660858.342804,965156,0.0967,-0.0107,-1.0083,4.4556,1.2207,0.1221,standing,Charlotte,small
1785660858.3428192,965206,0.0933,-0.0156,-1.0137,4.2725,1.1597,0.061,standing,Charlotte,small
1785660858.3428242,965256,0.0928,-0.0137,-1.0054,4.2725,1.1597,0.0,standing,Charlotte,small
1785660858.3428292,965306,0.0923,-0.0146,-1.0088,4.5166,1.2817,-0.061,standing,Charlotte,small
1785660858.3428338,965356,0.0977,-0.0161,-1.0142,4.2725,1.2817,-0.1831,standing,Charlotte,small
1785660858.3428378,965406,0.0923,-0.0171,-1.0078,4.3945,1.0986,-0.061,standing,Charlotte,small
1785660858.3428419,965456,0.0933,-0.0176,-1.0112,4.2725,1.1597,0.1221,standing,Charlotte,small
1785660858.3428457,965506,0.0903,-0.0166,-1.0088,4.1504,1.1597,-0.1831,standing,Charlotte,small
1785660858.3428493,965556,0.0933,-0.0151,-1.0044,4.4556,0.9766,-0.1221,standing,Charlotte,small
1785660858.342853,965606,0.0986,-0.0171,-1.0078,4.5776,1.0376,0.1221,standing,Charlotte,small
1785660858.8571112,966778,0.0942,-0.0156,-1.0088,4.3945,0.9155,-0.1831,standing,Charlotte,small
1785660858.857122,966828,0.0908,-0.0151,-1.0107,4.2725,1.2207,0.1221,standing,Charlotte,small
1785660858.8571274,966878,0.0962,-0.0205,-1.0073,4.3335,1.0376,0.061,standing,Charlotte,small
1785660858.857132,966928,0.0933,-0.0195,-1.0029,4.2114,0.9766,0.061,standing,Charlotte,small
1785660858.857136,966978,0.0947,-0.0166,-1.0078,4.2114,1.0376,-0.1221,standing,Charlotte,small
1785660858.8571403,967028,0.0923,-0.0166,-1.0117,4.4556,1.0986,-0.3662,standing,Charlotte,small
1785660858.8571444,967078,0.0937,-0.0132,-1.0039,4.3945,1.1597,0.0,standing,Charlotte,small
1785660858.8571484,967128,0.0942,-0.0122,-1.0151,4.4556,1.0986,-0.1221,standing,Charlotte,small
1785660858.8571525,967178,0.0894,-0.0176,-1.0161,4.2114,1.1597,-0.1221,standing,Charlotte,small
1785660858.8571565,967228,0.0972,-0.0171,-1.0039,4.3945,1.2207,-0.2441,standing,Charlotte,small
1785660859.369478,967291,0.0928,-0.0181,-1.0088,4.2725,1.0986,-0.3052,standing,Charlotte,small
1785660859.3694885,967341,0.0933,-0.0171,-1.0039,4.5166,0.9766,0.1221,standing,Charlotte,small
1785660859.3694935,967391,0.0923,-0.0156,-1.0132,4.1504,1.0986,-0.061,standing,Charlotte,small
1785660859.369498,967441,0.0933,-0.0186,-1.0049,4.3945,1.0986,0.0,standing,Charlotte,small
1785660859.3695023,967491,0.0952,-0.0181,-1.0098,4.2114,1.0376,0.0,standing,Charlotte,small
1785660859.3695064,967541,0.0884,-0.0186,-1.0034,4.2114,1.0986,-0.1221,standing,Charlotte,small
1785660859.3695107,967591,0.0933,-0.0146,-1.0093,4.3335,1.0986,0.061,standing,Charlotte,small
1785660859.3695147,967641,0.0903,-0.0161,-1.0122,4.3945,1.0986,0.061,standing,Charlotte,small
1785660859.3695185,967691,0.0942,-0.0151,-1.0083,4.5776,1.0986,-0.2441,standing,Charlotte,small
1785660859.3695223,967741,0.0898,-0.0151,-1.0117,4.3335,1.2207,-0.3052,standing,Charlotte,small
1785660860.1875575,967804,0.0957,-0.0176,-1.0142,4.0894,0.9766,-0.061,standing,Charlotte,small
1785660860.187572,967854,0.0962,-0.0181,-1.0127,4.3945,0.9766,-0.061,standing,Charlotte,small
1785660860.1875782,967904,0.0957,-0.0151,-1.0127,4.4556,1.0986,-0.3662,standing,Charlotte,small
1785660860.1875837,967954,0.0952,-0.0171,-0.9971,4.4556,1.0986,0.2441,standing,Charlotte,small
1785660860.1875887,968004,0.0933,-0.0142,-1.0054,4.3945,1.3428,-0.1221,standing,Charlotte,small
1785660860.187594,968054,0.0952,-0.0137,-1.0034,4.3945,1.0986,-0.1831,standing,Charlotte,small
1785660860.1875994,968104,0.0933,-0.0156,-1.002,4.3335,1.0986,-0.1221,standing,Charlotte,small
1785660860.1876044,968154,0.0967,-0.0122,-1.0083,4.3335,1.1597,-0.061,standing,Charlotte,small
1785660860.1876092,968204,0.0918,-0.0176,-1.0073,4.2725,1.0376,0.0,standing,Charlotte,small
1785660860.1876142,968254,0.0937,-0.0161,-1.0107,4.3335,1.1597,-0.1221,standing,Charlotte,small
1785660860.7148557,968626,0.0903,-0.0166,-1.0107,4.6387,1.0376,0.0,standing,Charlotte,small
1785660860.7148714,968676,0.0928,-0.0181,-1.0078,4.2114,0.9766,-0.061,standing,Charlotte,small
1785660860.714877,968726,0.0923,-0.0186,-1.0107,4.5166,1.1597,0.1831,standing,Charlotte,small
1785660860.7148812,968776,0.0908,-0.0122,-1.0122,4.6387,0.9766,-0.1221,standing,Charlotte,small
1785660860.7148857,968826,0.0933,-0.0107,-1.0127,4.6997,0.9155,0.0,standing,Charlotte,small
1785660860.7148895,968876,0.0937,-0.0127,-1.0112,4.2725,0.9766,0.061,standing,Charlotte,small
1785660860.7148936,968926,0.0967,-0.0137,-1.021,4.0894,1.2207,-0.2441,standing,Charlotte,small
1785660860.7148974,968976,0.0962,-0.0156,-1.0112,4.2725,1.1597,0.1831,standing,Charlotte,small
1785660860.714901,969026,0.0889,-0.0181,-1.0044,4.4556,1.0376,0.2441,standing,Charlotte,small
1785660860.714905,969076,0.0918,-0.0142,-1.0117,4.1504,1.0376,-0.061,standing,Charlotte,small
1785660861.3342936,969151,0.0928,-0.0132,-1.0122,4.3335,1.1597,-0.061,standing,Charlotte,small
